time,text,url,retweet_count,favorite_count
Tue Oct 05 04:13:22 +0000 2021,Lakhimpur violence: Protesters block Shambhu Toll Plaza over Haryana BKU chief's detention https://t.co/gIieyOaJ1B,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-protesters-block-shambhu-toll-plaza-over-haryana-bku-chiefs-detention.html,4,22
Tue Oct 05 04:03:23 +0000 2021,"Congress blames govt for FB and Whatsapp outage, says it was done to contain protests https://t.co/4m7gRBi9S8",https://www.republicworld.com/india-news/politics/congress-blames-govt-for-fb-and-whatsapp-outage-says-it-was-done-to-contain-protests.html,19,131
Tue Oct 05 03:59:07 +0000 2021,Priyanka Gandhi alleges 'detained for 28 hours without FIR' amid no arrests in Lakhimpur https://t.co/ZOP3i4K05E,https://www.republicworld.com/india-news/politics/priyanka-gandhi-alleges-detained-for-28-hours-without-fir-amid-no-arrests-in-lakhimpur.html,4,26
Tue Oct 05 03:52:32 +0000 2021,Andhra Pradesh CM Jagan Reddy holds review meeting on implementation of Disha App https://t.co/PvMZksQ5tB,https://www.republicworld.com/india-news/general-news/andhra-pradesh-cm-jagan-reddy-holds-review-meeting-on-implementation-of-disha-app.html,0,17
Tue Oct 05 03:51:33 +0000 2021,"'Tamil Nadu is politicizing Mekedatu Project for electoral gains', alleges Karnataka CM https://t.co/jKp0s46nDn",https://www.republicworld.com/india-news/politics/tamil-nadu-is-politicizing-mekedatu-project-for-electoral-gains-alleges-karnataka-cm.html,2,27
Tue Oct 05 03:49:20 +0000 2021,Sussanne Khan 'stands by Shah Rukh Khan and Gauri' as NCB gets Aryan Khan's custody https://t.co/Bke7M5ryur,https://www.republicworld.com/entertainment-news/bollywood-news/sussanne-khan-stands-by-shah-rukh-khan-and-gauri-as-ncb-gets-aryan-khans-custody.html,65,503
Tue Oct 05 03:42:55 +0000 2021,Sir Alex Ferguson questions Solskjaer's decision to bench Ronaldo against Everton https://t.co/KdCXxDhURu,https://www.republicworld.com/sports-news/football-news/sir-alex-ferguson-questions-solskjaers-decision-to-bench-ronaldo-against-everton.html,4,26
Tue Oct 05 03:35:58 +0000 2021,"Amid buzz in Chhattisgarh leadership change, 35 Congress MLAs return from Delhi https://t.co/nhAHtFZCBW",https://www.republicworld.com/india-news/politics/amid-buzz-in-chhattisgarh-leadership-change-35-congress-mlas-return-from-delhi.html,0,19
Tue Oct 05 03:15:27 +0000 2021,US slams China over 'provocative' military activity near Taiwan; urges to maintain peace https://t.co/kmYaHCvGV3,https://www.republicworld.com/world-news/china/us-slams-china-over-provocative-military-activity-near-taiwan-urges-to-maintain-peace.html,3,35
Tue Oct 05 03:15:22 +0000 2021,Tourists not welcome back to Australia until 2022 https://t.co/yw94MmbNGN,https://www.republicworld.com/world-news/australia/tourists-not-welcome-back-to-australia-until-2022.html,4,21
Tue Oct 05 03:14:18 +0000 2021,Spain: Lava from La Palma volcanic eruption surges after crater collapse https://t.co/Hgq3PBIm5y,https://www.republicworld.com/world-news/rest-of-the-world-news/spain-lava-from-la-palma-volcanic-eruption-surges-after-crater-collapse.html,3,18
Tue Oct 05 03:07:32 +0000 2021,New Australian state leader sticks to lockdown timetable https://t.co/lg1yULSqqL,https://www.republicworld.com/world-news/australia/new-australian-state-leader-sticks-to-lockdown-timetable.html,2,9
Tue Oct 05 03:07:06 +0000 2021,Taliban to not acknowledge high school diplomas between 2000-2020 in Afghanistan https://t.co/0kstC7RGCt,https://www.republicworld.com/world-news/rest-of-the-world-news/taliban-to-not-acknowledge-high-school-diplomas-between-2000-2020-in-afghanistan.html,6,20
Tue Oct 05 02:59:31 +0000 2021,Japan's PM Kishida vows to fight COVID-19 by introducing new stimulus measures https://t.co/l3XXbX4T40,https://www.republicworld.com/world-news/rest-of-the-world-news/japans-pm-kishida-vows-to-fight-covid-19-by-introducing-new-stimulus-measures.html,6,25
Tue Oct 05 02:58:37 +0000 2021,"Raman Singh weighs in on Baghel-Deo tussle, claims 'situation more explosive than Punjab' https://t.co/FYaKtnroHo",https://www.republicworld.com/india-news/politics/raman-singh-weighs-in-on-baghel-deo-tussle-claims-situation-more-explosive-than-punjab.html,2,21
Tue Oct 05 02:45:59 +0000 2021,"Usain Bolt posts hilarious tweet trolling WhatsApp, Instagram after massive global outage https://t.co/l7u0BegMqf",https://www.republicworld.com/sports-news/other-sports/usain-bolt-posts-hilarious-tweet-trolling-whatsapp-instagram-after-massive-global-outage.html,2,35
Tue Oct 05 02:34:27 +0000 2021,Pakistan talks about peace while its PM glorifies Osama as a martyr: India at UNGA https://t.co/4K8dNxeTot,https://www.republicworld.com/india-news/general-news/pakistan-talks-about-peace-while-its-pm-glorifies-osama-as-a-martyr-india-at-unga.html,37,297
Tue Oct 05 02:31:32 +0000 2021,India's 'Everest twins' Tashi &amp; Nungshi Malik conquer Swiss Alps in all-women peak mission https://t.co/cMHFR9UrDv,https://www.republicworld.com/india-news/general-news/indias-everest-twins-tashi-and-nungshi-malik-conquer-swiss-alps-in-all-women-peak-mission.html,44,744
Tue Oct 05 02:25:03 +0000 2021,"Coal production to be increased to 1 billion tonnes by 2024, announces Centre https://t.co/gsZ61Pj3Ft",https://www.republicworld.com/india-news/general-news/coal-production-to-be-increased-to-1-billion-tonnes-by-2024-announces-centre.html,2,44
Tue Oct 05 02:17:48 +0000 2021,Credit Guarantee Scheme for Subordinate Debt extended till March 31: MSME Ministry https://t.co/c5FbqbRGai,https://www.republicworld.com/india-news/general-news/credit-guarantee-scheme-for-subordinate-debt-extended-till-march-31-msme-ministry.html,4,39
Tue Oct 05 02:17:42 +0000 2021,#AlexanderZverev opens up on #ATP's decision to investigate domestic abuse allegations https://t.co/i9evUrgq5y,https://www.republicworld.com/sports-news/tennis-news/alexander-zverev-opens-up-on-atps-decision-to-investigate-domestic-abuse-allegations.html,2,11
Tue Oct 05 02:07:39 +0000 2021,"Why were Facebook, Instagram, Whatsapp down today? Everything we know so far https://t.co/zMlA17Arum",https://www.republicworld.com/technology-news/social-media-news/why-were-facebook-instagram-whatsapp-down-today-everything-we-know-so-far.html,7,38
Tue Oct 05 02:03:49 +0000 2021,Suvendu Adhikari hits back at Mamata's 'killing raj' jibe; recalls WB post-poll violence https://t.co/pN2RxKQgpF,https://www.republicworld.com/india-news/politics/suvendu-adhikari-hits-back-at-mamatas-killing-raj-jibe-recalls-wb-post-poll-violence.html,17,150
Tue Oct 05 01:30:52 +0000 2021,"Joe Biden tells Republicans to 'get out of the way' on debt limit, warns of credit default https://t.co/TwyECNqFWJ",https://www.republicworld.com/world-news/us-news/joe-biden-tells-republicans-get-out-of-the-way-on-debt-limit-warns-of-credit-default.html,2,41
Tue Oct 05 01:29:55 +0000 2021,Russia film crew to launch off to ISS for shooting first movie in space https://t.co/OhwutzWZpK,https://www.republicworld.com/technology-news/science/russia-film-crew-to-launch-off-to-iss-for-shooting-first-movie-in-space.html,2,35
Tue Oct 05 01:19:15 +0000 2021,"Japan's new PM takes office, US Prez Biden says 'looking forward to strengthening ties' https://t.co/tK7RFXnOfa",https://www.republicworld.com/world-news/us-news/japans-new-pm-takes-office-us-prez-biden-says-looking-forward-to-strengthening-ties.html,2,60
Tue Oct 05 01:05:58 +0000 2021,China encroaches self ruled Taiwan's airspace with record 56 warplanes https://t.co/nUPeA4ohoF,https://www.republicworld.com/world-news/china/china-encroaches-self-ruled-taiwans-airspace-with-record-56-warplanes.html,22,112
Mon Oct 04 23:32:29 +0000 2021,"Mark Zuckerberg breaks silence on Facebook, WhatsApp and Instagram's global outage https://t.co/VzL9zSqw2V",https://www.republicworld.com/world-news/africa/mark-zuckerberg-breaks-silence-on-facebook-whatsapp-and-instagrams-global-outage.html,12,93
Mon Oct 04 23:06:22 +0000 2021,"Mark Zuckerberg breaks silence on Facebook, WhatsApp and Instagram's global outage https://t.co/d0nMwfHRiF",https://www.republicworld.com/technology-news/social-media-news/whatsapp-and-facebook-down-live-updates-platform-down-for-more-than-3-hours.html,9,47
Mon Oct 04 22:35:34 +0000 2021,#BREAKING | Facebook &amp; Instagram begin reconnecting for some users in 6th hour of global outage; WhatsApp still down https://t.co/d0nMwfHRiF,https://www.republicworld.com/technology-news/social-media-news/whatsapp-and-facebook-down-live-updates-platform-down-for-more-than-3-hours.html,14,110
Mon Oct 04 22:04:54 +0000 2021,Twitter pokes fun at Facebook &amp; WhatsApp going down; all-out brand banter begins https://t.co/ZJxk2dDilP,https://www.republicworld.com/world-news/middle-east/twitter-pokes-fun-at-facebook-and-whatsapp-going-down-all-out-brand-banter-begins.html,17,100
Mon Oct 04 18:24:42 +0000 2021,Delhi Deputy CM Sisodia confirms distribution of ₹48 cr 'fees' funds among 7000 students  https://t.co/yEos6HNQpI,https://www.republicworld.com/india-news/education/delhi-deputy-cm-sisodia-confirms-distribution-of-rs48-cr-fees-funds-among-7000-students.html,8,70
Mon Oct 04 18:15:50 +0000 2021,"#IPL2021: In battle for top-two, Delhi Capitals prevail over CSK by 3 wickets https://t.co/BuQGm8lD8K",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-in-battle-for-top-two-delhi-capitals-prevail-over-csk-by-3-wickets.html,7,74
Mon Oct 04 18:10:49 +0000 2021,Virat Kohli's 'Sab Shanti Hai' dig at PBKS sends IPL 2021 fans into frenzy; Watch https://t.co/xypASFAeFt,https://www.republicworld.com/sports-news/cricket-news/virat-kohlis-sab-shanti-hai-dig-at-pbks-sends-ipl-2021-fans-into-frenzy-watch.html,12,215
Mon Oct 04 18:03:01 +0000 2021,CJI NV Ramana says Kiren Rijiju's dance moves 'Set Twitter on fire'; Watch video https://t.co/TmASBNqNJe,https://www.republicworld.com/india-news/general-news/cji-nv-ramana-says-kiren-rijijus-dance-moves-set-twitter-on-fire-watch-video.html,19,246
Mon Oct 04 17:57:40 +0000 2021,"Edtech decacorn Byju's raises Rs 2,200 crore in funding; Valued at $18 billion https://t.co/RR9SPrtC6w",https://www.republicworld.com/business-news/india-business/edtech-decacorn-byjus-raises-rs-2200-crore-in-funding-valued-at-18-dollars-billion.html,6,99
Mon Oct 04 17:50:46 +0000 2021,RJD snubs congress for Assembly bypolls; Bihar Congress MLA attack Tejashwi Yadav https://t.co/OcwTQAcO26,https://www.republicworld.com/india-news/politics/rjd-snubs-congress-for-assembly-bypolls-bihar-congress-mla-attack-tejashwi-yadav.html,8,99
Mon Oct 04 17:37:37 +0000 2021,Centre plans 'jail term' for animal cruelty; bill likely in next parliament session https://t.co/lH2Ax008XU,https://www.republicworld.com/india-news/general-news/centre-plans-jail-term-for-animal-cruelty-bill-likely-in-next-parliament-session.html,53,431
Mon Oct 04 17:33:20 +0000 2021,#NationWithNCB | Isn't it sad we're talking about rave parties we've been hearing of for over 10 years. High-profil… https://t.co/bStWPFJUPV,https://twitter.com/i/web/status/1445079604813697032,135,549
Mon Oct 04 17:24:11 +0000 2021,This video of Sachin Tendulkar smashing Imran Khan &amp; Pakistan in a World Cup is timeless https://t.co/DpxFDSlM9y,https://www.republicworld.com/sports-news/cricket-news/this-video-of-sachin-tendulkar-smashing-imran-khan-and-pakistan-in-a-world-cup-is-timeless.html,11,245
Mon Oct 04 17:19:12 +0000 2021,"#NationWithNCB | Shehzad Khan, Actor, insinuates NCB's crackdown on Bollywood-drug nexus 'for publicity'; Mukesh Kh… https://t.co/JWU3sFzGoC",https://twitter.com/i/web/status/1445076047834218500,32,157
Mon Oct 04 17:17:47 +0000 2021,Punjab CM Channi submits memorandum to Punjab Guv Purohit; seeks repealing of farm laws https://t.co/alLV7pWVPN,https://www.republicworld.com/india-news/general-news/punjab-cm-channi-submits-memorandum-to-punjab-guv-purohit-seeks-repealing-of-farm-laws.html,6,69
Mon Oct 04 17:17:21 +0000 2021,"#NationWithNCB | These people are adults, they have the power to distinguish between right and wrong: Kailash Adhik… https://t.co/QnQRRY04D7",https://twitter.com/i/web/status/1445075582048374789,47,230
Mon Oct 04 17:17:03 +0000 2021,COVID: Mumbai's CSMIA airport to reopen domestic passenger terminal T1 from October 20 https://t.co/SFrm4QjEsD,https://www.republicworld.com/india-news/city-news/covid-mumbais-csmia-airport-to-reopen-domestic-passenger-terminal-t1-from-october-20.html,5,68
Mon Oct 04 17:16:20 +0000 2021,"#NationWithNCB | The crackdown has to be on the big fish; the big fish aren't people from Bollywood: Shilpi Jain, L… https://t.co/FFcdi4Eje8",https://twitter.com/i/web/status/1445075323842818048,32,143
Mon Oct 04 17:14:25 +0000 2021,"#NationWithNCB | In law we always have a joke 'if you're not strong on law, yell like hell'. It is irrelevant whose… https://t.co/bWX2Ia1PtL",https://twitter.com/i/web/status/1445074842756124676,31,172
Mon Oct 04 17:12:27 +0000 2021,"#NationWithNCB | It's not a case of a celebrity's son, it is a question of our youth. This is spoiling our youth. T… https://t.co/HQDvvZR451",https://twitter.com/i/web/status/1445074347249471493,80,384
Mon Oct 04 17:08:59 +0000 2021,#NationWithNCB | Isn't it sad we're talking about rave parties we've been hearing of for over 10 years. High-profil… https://t.co/CnBqFNKo6Y,https://twitter.com/i/web/status/1445073475203334146,74,451
Mon Oct 04 17:06:55 +0000 2021,"#NationWithNCB | These people are adults, they have the power to distinguish between right and wrong: Kailash Adhik… https://t.co/e3tDlp3Yl1",https://twitter.com/i/web/status/1445072955508023301,26,147
Mon Oct 04 17:02:13 +0000 2021,#NationWithNCB | Some believe they're so entitled because they belong to Bollywood - it's a court that has given cu… https://t.co/zoJgGKxyRt,https://twitter.com/i/web/status/1445071771930034177,61,243
Mon Oct 04 17:01:58 +0000 2021,#NationWithNCB | There was a time a David Headley could come to Mumbai and roam around south Mumbai with people of… https://t.co/0BEV03f3GP,https://twitter.com/i/web/status/1445071709556523010,44,168
Mon Oct 04 16:59:22 +0000 2021,"#NationWithNCB | The crackdown has to be on the big fish; the big fish aren't people from Bollywood: Shilpi Jain, L… https://t.co/mtk4UTRCU1",https://twitter.com/i/web/status/1445071054787866624,28,138
Mon Oct 04 16:58:05 +0000 2021,"#NationWithNCB | In law we always have a joke 'if you're not strong on law, yell like hell'. It is irrelevant whose… https://t.co/ZjBhnfU30P",https://twitter.com/i/web/status/1445070731943940100,22,143
Mon Oct 04 16:57:36 +0000 2021,"As WhatsApp, Facebook &amp; Instagram crash, netizens have a blast on 'only alternative' https://t.co/ZVNXKH9xKo",https://www.republicworld.com/technology-news/social-media-news/as-whatsapp-facebook-and-instagram-crash-netizens-have-a-blast-on-only-alternative.html,36,224
Mon Oct 04 16:56:41 +0000 2021,"RRC, South Western Railway invites applications for 904 Apprentice posts; check details https://t.co/UoP3EzGJas",https://www.republicworld.com/india-news/education/rrc-south-western-railway-invites-applications-for-904-apprentice-posts-check-details.html,6,69
Mon Oct 04 16:52:03 +0000 2021,Sachin Pilot slams Haryana CM Khattar on 'pick up sticks' remark; calls it 'unfortunate' https://t.co/GdZOAuFwBH,https://www.republicworld.com/india-news/politics/sachin-pilot-slams-haryana-cm-khattar-on-pick-up-sticks-remark-calls-it-unfortunate.html,4,80
Mon Oct 04 16:51:57 +0000 2021,#NationWithNCB | Some believe they're so entitled because they belong to Bollywood - it's a court that has given cu… https://t.co/9rUgoJt0eK,https://twitter.com/i/web/status/1445069191459991552,30,154
Mon Oct 04 16:51:20 +0000 2021,#NationWithNCB | A lot of fingers were pointed a year back when the campaign against drugs started: Indrajit Lankes… https://t.co/nlx4gVi3mH,https://twitter.com/i/web/status/1445069034865627139,42,185
Mon Oct 04 16:50:15 +0000 2021,#NationWithNCB | There was a time a David Headley could come to Mumbai and roam around south Mumbai with people of… https://t.co/9HMSlUbOrg,https://twitter.com/i/web/status/1445068763431276550,28,176
Mon Oct 04 16:49:47 +0000 2021,"#NationWithNCB | The war on drugs should go on, but that doesn't mean some youngsters who have lost their way shoul… https://t.co/7xB1CIEsxj",https://twitter.com/i/web/status/1445068642064896002,41,164
Mon Oct 04 16:48:16 +0000 2021,"#NationWithNCB | The Debate with Arnab is now #LIVE, on-air and online, here - https://t.co/NWgtMkjnrK https://t.co/cMhib2zf9q",https://youtube.com/watch?v=xtoOK86mW8Y,61,270
Mon Oct 04 16:45:30 +0000 2021,"#NationWithNCB | This can happen to anyone, this can happen to anyone's children: Shoaib Choudhary, Film &amp; TV Produ… https://t.co/8PO9Ulvz4C",https://twitter.com/i/web/status/1445067566955696132,33,152
Mon Oct 04 16:44:08 +0000 2021,#NationWithNCB | A lot of fingers were pointed a year back when the campaign against drugs started: Indrajit Lankes… https://t.co/Anfgmo61tY,https://twitter.com/i/web/status/1445067221919694851,19,137
Mon Oct 04 16:42:29 +0000 2021,"WhatsApp, Instagram &amp; Facebook take to Twitter to confirm servers crashed globally https://t.co/zqNNW9Zh8l",https://www.republicworld.com/technology-news/social-media-news/whatsapp-instagram-and-facebook-take-to-twitter-to-confirm-servers-crashed-globally.html,50,329
Mon Oct 04 16:42:26 +0000 2021,"#NationWithNCB | The war on drugs should go on, but that doesn't mean some youngsters who have lost their way shoul… https://t.co/DdfgbXSW7s",https://twitter.com/i/web/status/1445066795505700873,35,138
Mon Oct 04 16:32:52 +0000 2021,"#NationWithNCB | The Debate with Arnab is now #LIVE, on-air and online, here - https://t.co/3AdouRdizw https://t.co/Gjv9b1gPvi",https://www.youtube.com/watch?v=xtoOK86mW8Y,74,385
Mon Oct 04 16:31:55 +0000 2021,"#LakhimpurPolitics | From day 1, conscientious citizens have been saying this is a motivated rally, not even a prot… https://t.co/yvcym9hSdt",https://twitter.com/i/web/status/1445064148606349314,50,275
Mon Oct 04 16:24:01 +0000 2021,"#LakhimpurPolitics | This is a perfect example of political vulturism; stop killing farmers, stop killing Indians.… https://t.co/tJbxsgcVay",https://twitter.com/i/web/status/1445062158354550791,36,182
Mon Oct 04 16:21:07 +0000 2021,#LakhimpurPolitics | Every death due to violence should be condemned; put the Minister's son behind bars and put th… https://t.co/ABvIDjs008,https://twitter.com/i/web/status/1445061429430611972,23,117
Mon Oct 04 16:15:51 +0000 2021,"#LakhimpurPolitics | From day 1, conscientious citizens have been saying this is a motivated rally, not even a prot… https://t.co/weFO99Qa0a",https://twitter.com/i/web/status/1445060103820898324,33,181
Mon Oct 04 16:12:57 +0000 2021,Pandora Papers: Government to probe cases pertaining to alleged offshore dealings https://t.co/o8fkwxaz3W,https://www.republicworld.com/india-news/law-and-order/pandora-papers-government-to-probe-cases-pertaining-to-alleged-offshore-dealings.html,18,130
Mon Oct 04 16:11:15 +0000 2021,"#LakhimpurPolitics | This is a perfect example of political vulturism; stop killing farmers, stop killing Indians.… https://t.co/iUPT7MNPQx",https://twitter.com/i/web/status/1445058946570489859,18,118
Mon Oct 04 16:10:21 +0000 2021,"#LakhimpurPolitics | More than a thousand farmer protesters were there, there's a video of BJP workers being lynche… https://t.co/HgrOOGfW0n",https://twitter.com/i/web/status/1445058720400953351,48,190
Mon Oct 04 16:09:38 +0000 2021,#LakhimpurPolitics | This is cold-blooded murder and a probe is required; why does police need time to arrest?:… https://t.co/VHFSlqFXiJ,https://twitter.com/i/web/status/1445058541132214278,38,204
Mon Oct 04 16:05:09 +0000 2021,#LakhimpurPolitics | Every death due to violence should be condemned; put the Minister's son behind bars and put th… https://t.co/UogY8aOuoD,https://twitter.com/i/web/status/1445057411736166400,10,110
Mon Oct 04 16:02:53 +0000 2021,"WhatsApp, Instagram and Facebook servers crash worldwide https://t.co/FaTCz3j5Px",https://www.republicworld.com/technology-news/apps/whatsapp-instagram-and-facebook-servers-crash-worldwide.html,151,812
Mon Oct 04 16:00:28 +0000 2021,#LakhimpurPolitics | The chronology is that they want to take the farmers' protest to a point that there's bloodshe… https://t.co/ZWgmb22780,https://twitter.com/i/web/status/1445056234764181513,46,188
Mon Oct 04 15:57:43 +0000 2021,"#LakhimpurPolitics | Farmer protests are taking place everywhere. If those protesting are not farmers, who are they… https://t.co/U0xSW75UWa",https://twitter.com/i/web/status/1445055539688271872,16,83
Mon Oct 04 15:55:43 +0000 2021,"#LakhimpurPolitics | More than a thousand farmer protesters were there, there's a video of BJP workers being lynche… https://t.co/okTrJA2Cb3",https://twitter.com/i/web/status/1445055035772051466,37,206
Mon Oct 04 15:55:15 +0000 2021,"#LakhimpurPolitics | This is a massacre, poor protesting farmers have been killed. We have a minister threatening f… https://t.co/5YgjATqIgE",https://twitter.com/i/web/status/1445054920416116737,18,86
Mon Oct 04 15:50:57 +0000 2021,"The Debate with Arnab on #LakhimpurPolitics is now #LIVE, on-air and online, here - https://t.co/NWgtMkjnrK https://t.co/irh8iZQbXV",https://youtube.com/watch?v=xtoOK86mW8Y,35,159
Mon Oct 04 15:50:55 +0000 2021,#LakhimpurPolitics | This is cold-blooded murder and a probe is required; why does police need time to arrest?:… https://t.co/UtIBJ5eUyu,https://twitter.com/i/web/status/1445053828357709826,23,141
Mon Oct 04 15:48:48 +0000 2021,#LakhimpurPolitics | The chronology is that they want to take the farmers' protest to a point that there's bloodshe… https://t.co/6FYuvRx7Ur,https://twitter.com/i/web/status/1445053298986287111,29,113
Mon Oct 04 15:47:31 +0000 2021,"#LakhimpurPolitics | This is a massacre, poor protesting farmers have been killed. We have a minister threatening f… https://t.co/MSZkva25fx",https://twitter.com/i/web/status/1445052973344694279,15,107
Mon Oct 04 15:46:51 +0000 2021,"The Debate with Arnab on #LakhimpurPolitics is now #LIVE, on-air and online, here - https://t.co/NWgtMkjnrK https://t.co/jnwm6Q7cYo",https://youtube.com/watch?v=xtoOK86mW8Y,28,139
Mon Oct 04 15:34:22 +0000 2021,"The Debate with Arnab on #LakhimpurPolitics is now #LIVE, on-air and online, here - https://t.co/3AdouRdizw https://t.co/PgO0uR0DBK",https://www.youtube.com/watch?v=xtoOK86mW8Y,19,121
Mon Oct 04 15:33:40 +0000 2021,"#EXCLUSIVE | Captain Amarinder Singh speaks to Republic on Lakhimpur violence, farmers plight and his meeting with… https://t.co/0DSqG5jmFe",https://twitter.com/i/web/status/1445049490294009859,6,69
Mon Oct 04 15:09:44 +0000 2021,"#BREAKING | Arbaaz Merchant, one of the accused in the Mumbai Cruise Drug Bust, has been taken out of NCB office. W… https://t.co/K50ZfBZ3yn",https://twitter.com/i/web/status/1445043465478410244,29,167
Mon Oct 04 15:08:48 +0000 2021,Lakhimpur Violence: MoS Kaushal Kishore asks opposition to support UP Govt's 'fair probe' https://t.co/ISSvs1khgH,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-mos-kaushal-kishore-asks-opposition-to-support-up-govts-fair-probe.html,6,62
Mon Oct 04 14:30:34 +0000 2021,#NationWithNCB | How did NCB secure Aryan Khan's custody? Agency details WhatsApp chat findings to court https://t.co/l8BSAQELqx,https://www.republicworld.com/india-news/general-news/how-did-ncb-secure-aryan-khans-custody-agency-details-whatsapp-chat-findings-to-court.html,32,159
Mon Oct 04 14:26:36 +0000 2021,"#LakhimpurPolitics | As Police and farmers reach breakthrough, Congress rejects judicial inquiry on Lakhimpur viole… https://t.co/SDGp3G8l9X",https://twitter.com/i/web/status/1445032609390735361,6,40
Mon Oct 04 14:19:41 +0000 2021,"NCB nabs high-profile drug dealer linked to Aryan Khan case; Darknet, Bitcoin link exposed https://t.co/xvHtBjdqdk",https://www.republicworld.com/india-news/general-news/ncb-nabs-high-profile-drug-dealer-linked-to-aryan-khan-case-darknet-bitcoin-link-exposed.html,65,342
Mon Oct 04 14:14:50 +0000 2021,"#NationWithNCB | How did Aryan Khan come to be aboard cruise ship NCB raided? Here's what his lawyer said

https://t.co/2mXdsbrg4z",https://www.republicworld.com/india-news/general-news/how-did-aryan-khan-come-to-be-aboard-cruise-ship-ncb-raided-heres-what-his-lawyer-said.html,9,44
Mon Oct 04 14:11:07 +0000 2021,"#NationWithNCB | NCB seizes MD, MDMA pills after intercepting the drug peddler who supplied drugs was on the cruise… https://t.co/zwnHilKTGm",https://twitter.com/i/web/status/1445028714207662080,18,79
Mon Oct 04 13:59:38 +0000 2021,"#LakhimpurPolitics | Navjot Sidhu detained by police for staging protest over Lakhimpur violence in Chandigarh

https://t.co/LJidB4hx5o",https://www.republicworld.com/india-news/politics/navjot-sidhu-detained-by-police-for-staging-protest-over-lakhimpur-violence-in-chandigarh.html,1,44
Mon Oct 04 13:59:16 +0000 2021,"#LakhimpurPolitics | Lakhimpur violence: Police-farmer breakthrough; ex-gratia, jobs &amp; judge-led probe ordered

https://t.co/Z504SpkpeE",https://www.republicworld.com/india-news/general-news/lakhimpur-violence-police-farmer-breakthrough-ex-gratia-jobs-and-judge-led-probe-ordered.html,0,22
Mon Oct 04 13:58:46 +0000 2021,"#LakhimpurPolitics | Lakhimpur Kheri violence: UP Minister says 'politicians running there for photo-ops'

https://t.co/BlYw01iT4A",https://www.republicworld.com/india-news/politics/lakhimpur-kheri-violence-up-minister-says-politicians-running-there-for-photo-ops.html,2,36
Mon Oct 04 13:55:19 +0000 2021,UPCET 2021 https://t.co/EyYbMLkBgZ counselling registration to end on Oct 6; check steps to apply https://t.co/Ri3bke0P1R,"http://B.Tech , https://www.republicworld.com/india-news/education/upcet-2021-b-dot-tech-counselling-registration-to-end-on-oct-6-check-steps-to-apply.html",0,18
Mon Oct 04 13:44:54 +0000 2021,#NationWithNCB | NCB gets back on the job; intercepts high profile drug peddler who supplied drugs on the cruise; W… https://t.co/gsiEOCnN2i,https://twitter.com/i/web/status/1445022116697583616,114,390
Mon Oct 04 13:41:17 +0000 2021,#NationWithNCB | NCB conducts more raids as Court extends custody of Aryan Khan and other accused till October 7; W… https://t.co/ZwFR4YoUhW,https://twitter.com/i/web/status/1445021205602439175,37,107
Mon Oct 04 13:36:50 +0000 2021,#BREAKING | Punjab CM Charanjit Channi accepts demands put forward by Navjot Sidhu. Watch #LIVE updates here… https://t.co/tsDDvlPKJf,https://twitter.com/i/web/status/1445020087879192581,5,39
Mon Oct 04 13:34:59 +0000 2021,Tata's smallest SUV Punch available in 4 trim levels; check features &amp; booking details https://t.co/yNini2JIgF,https://www.republicworld.com/auto-news/cars/tatas-smallest-suv-punch-available-in-4-trim-levels-check-features-and-booking-details.html,2,45
Mon Oct 04 13:18:53 +0000 2021,Indian Air Force shares gorgeous rehearsal pictures ahead of Air Force Day on October 8 https://t.co/CzvK5eagao,https://www.republicworld.com/india-news/general-news/indian-air-force-shares-gorgeous-rehearsal-pictures-ahead-of-air-force-day-on-october-8.html,8,70
Mon Oct 04 13:05:49 +0000 2021,"#NationWithNCB | Republic reporting #LIVE from the Mumbai Magistrates Court complex, NCB's office and Shah Rukh Kha… https://t.co/kM9MRXWsFV",https://twitter.com/i/web/status/1445012281843064837,35,223
Mon Oct 04 13:01:12 +0000 2021,BJP announces names of candidates for Assam by-polls scheduled to be held in October https://t.co/u42SLriHpW,https://www.republicworld.com/india-news/politics/bjp-announces-names-of-candidates-for-assam-by-polls-scheduled-to-be-held-in-october.html,4,63
Mon Oct 04 12:59:54 +0000 2021,#NationWithNCB | Aryan Khan and other accused brought back to NCB office after their marathon hearing at Killa Cour… https://t.co/rqV9sL43SS,https://twitter.com/i/web/status/1445010793888616451,29,118
Mon Oct 04 12:56:21 +0000 2021,"#NationWithNCB | Five more accused sent to NCB custody along with Aryan Khan, Arbaaz Merchant and Munmun Dhamecha.… https://t.co/hNDAQtMoqC",https://twitter.com/i/web/status/1445009898882863111,14,100
Mon Oct 04 12:49:47 +0000 2021,Republic Top 10 Headlines: Aryan Khan sent to NCB custody; Congress netas detained &amp; more https://t.co/xAXoinjkoI,https://www.republicworld.com/india-news/general-news/republic-top-10-headlines-aryan-khan-sent-to-ncb-custody-congress-netas-detained-and-more.html,14,83
Mon Oct 04 12:47:18 +0000 2021,#NationWithNCB | How did Aryan Khan come to be aboard cruise ship NCB raided? Here's what his lawyer said https://t.co/2mXdsbrg4z,https://www.republicworld.com/india-news/general-news/how-did-aryan-khan-come-to-be-aboard-cruise-ship-ncb-raided-heres-what-his-lawyer-said.html,26,75
