time,text,url
Fri Oct 01 08:28:12 +0000 2021,"BHU Entrance Test 2021 Rescheduled: Check UET, PET dates &amp; more details https://t.co/02es7DNcZN",https://www.republicworld.com/india-news/education/bhu-entrance-test-2021-rescheduled-check-uet-pet-dates-and-more-details.html
Fri Oct 01 08:10:49 +0000 2021,#ParamBirFlees | Congress leader Nana Patole blames Centre for Param Bir Singh's escape from India. Tune in to watc… https://t.co/EOPf9Xft1M,https://twitter.com/i/web/status/1443850879531040771
Fri Oct 01 08:09:44 +0000 2021,Australia recognises India's Covishield &amp; China's Coronavac for international travellers https://t.co/Wz5LMaO4Nl,https://www.republicworld.com/world-news/australia/australia-recognises-indias-covishield-and-chinas-coronavac-for-international-travellers.html
Fri Oct 01 08:03:45 +0000 2021,GST revenue collection for Sept 2021 sees 23% hike year-on-year; Rs 1.17L crore collected https://t.co/bPNQctVBzG,https://www.republicworld.com/india-news/economy/gst-revenue-collection-for-sept-2021-sees-23-percent-hike-year-on-year-rs-1-dot-17l-crore-collected.html
Fri Oct 01 08:02:02 +0000 2021,"#ParamBirFlees | Param Bir Singh's purported escape from India triggers BJP-NCP political war-of-words

Watch #LIVE… https://t.co/oJzO952Twy",https://twitter.com/i/web/status/1443848667249594369
Fri Oct 01 07:53:52 +0000 2021,#ParamBirFlees | Biggest controversy erupts after India's most tainted IPS officer Param Bir Singh flees in an emba… https://t.co/55vdbHu2qL,https://twitter.com/i/web/status/1443846614100021249
Fri Oct 01 07:47:00 +0000 2021,"#ParamBirFlees | Senior lawyers cite 'complicity' of Maharashtra Govt, Centre on Param Bir Singh's 'escape'
https://t.co/IBnqPRGFlR",https://www.republicworld.com/india-news/general-news/senior-lawyers-cite-complicity-of-maharashtra-govt-centre-on-param-bir-singhs-escape.html
Fri Oct 01 07:46:15 +0000 2021,#ParamBirFlees | Fadnavis mocks Nana Patole's charge on Param Bir's 'escape'; says 'he can say anything' https://t.co/1dPA6mURGo,https://www.republicworld.com/india-news/politics/fadnavis-mocks-nana-patoles-charge-on-param-birs-escape-says-he-can-say-anything.html
Fri Oct 01 07:46:04 +0000 2021,"#ParamBirFlees | Param Bir Singh may have fled India, suspects Maharashtra HM Patil; 'in touch with Centre'
https://t.co/ugHJLQl4JG",https://www.republicworld.com/india-news/general-news/param-bir-singh-may-have-fled-india-suspects-maharashtra-hm-patil-in-touch-with-centre.html
Fri Oct 01 07:45:16 +0000 2021,#ParamBirFlees | Maharashtra Home Minister reviews Param Bir Singh's case as ex-Mumbai CP flees. Tune in to watch… https://t.co/0nRcRtC6rk,https://twitter.com/i/web/status/1443844448350191617
Fri Oct 01 07:38:00 +0000 2021,TNEA Counselling 2021: Registrations for Round 2 begin today; Check dates &amp; how to apply https://t.co/2cUJXEv69n,https://www.republicworld.com/india-news/education/tnea-counselling-2021-registrations-for-round-2-begin-today-check-dates-and-how-to-apply.html
Fri Oct 01 07:32:59 +0000 2021,Piyush Goyal says Fintech market is anticipated to increase about USD 84 billion by 2025 https://t.co/CRScLMAg1V,https://www.republicworld.com/india-news/general-news/piyush-goyal-says-fintech-market-is-anticipated-to-increase-about-usd-84-billion-by-2025.html
Fri Oct 01 07:04:49 +0000 2021,"RSMSSB Patwari Exam Date 2021 Announced; Check schedule, vacancies &amp; more details https://t.co/lQuYgebrwn",https://www.republicworld.com/india-news/education/rsmssb-patwari-exam-date-2021-announced-check-schedule-vacancies-and-more-details.html
Fri Oct 01 06:52:00 +0000 2021,"#LIVE | The aim of Swachh Bharat Mission 2.0 is to make cities garbage-free. With this 2nd phase, we also aim sewag… https://t.co/kHROWTalAh",https://twitter.com/i/web/status/1443831044860354563
Fri Oct 01 06:50:25 +0000 2021,#IPL2021: Top records that could be broken in tonight's #KKRvsPBKS match https://t.co/q2wl5b3iqJ,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-top-records-that-could-be-broken-in-tonights-kkr-vs-pbks-match.html
Fri Oct 01 06:46:10 +0000 2021,"#LIVE | Prime Minister Narendra Modi launches Swachh Bharat and Amrut Mission 2.0, addresses Urban India's challeng… https://t.co/2LGo7i1gri",https://twitter.com/i/web/status/1443829574131859458
Fri Oct 01 06:42:36 +0000 2021,"#BREAKING | Air India disinvestment: In a major success for Centre, Tata Group wins bid for the national carrier. T… https://t.co/tCltXwBstw",https://twitter.com/i/web/status/1443828677108658181
Fri Oct 01 06:37:16 +0000 2021,SC raps farmers protesting against agrarian laws; asserts 'you have strangulated the city' https://t.co/M6OM02lKN5,https://www.republicworld.com/india-news/law-and-order/sc-raps-farmers-protesting-against-agrarian-laws-asserts-you-have-strangulated-the-city.html
Fri Oct 01 06:35:09 +0000 2021,"Research reveals optimum blood sugar range for averting strokes, heart attacks https://t.co/tB4MsokmPP",https://www.republicworld.com/lifestyle/health/research-reveals-optimum-blood-sugar-range-for-averting-strokes-heart-attacks.html
Fri Oct 01 06:29:57 +0000 2021,"#BREAKING | Air India disinvestment: In a major success for Centre, Tata Group wins bid for the national carrier. T… https://t.co/BilOvsirf3",https://twitter.com/i/web/status/1443825495414427650
Fri Oct 01 06:27:13 +0000 2021,Tata Sons wins Air India privatisation bid; Amit Shah-led GOM to take final call this week https://t.co/wcpiYHR3NW,https://www.republicworld.com/business-news/india-business/tata-sons-wins-air-india-privatisation-bid-amit-shah-led-gom-to-take-final-call-this-week.html
Fri Oct 01 06:25:34 +0000 2021,'No democracy in party' | Former IRS officer Preeta Harit quits Congress; criticises party's top leadership https://t.co/LcgqOIQPiV,https://www.republicworld.com/india-news/politics/former-irs-officer-preeta-harit-quits-congress-criticises-partys-top-leadership.html
Fri Oct 01 06:22:59 +0000 2021,"#BREAKING | Tata Group wins bid to run Air India, Govt to hand over Air India to Tatas in December

Tune in to watc… https://t.co/4XO9sy0Yez",https://twitter.com/i/web/status/1443823742019203078
Fri Oct 01 06:17:59 +0000 2021,"Republic top 10 headlines: Punjab crisis, G-23's call for open elections, UP Polls &amp; more https://t.co/Tc0pmOeHF0",https://www.republicworld.com/world-news/rest-of-the-world-news/republic-top-10-headlines-punjab-crisis-g-23s-call-for-open-elections-up-polls-and-more.html
Fri Oct 01 06:13:34 +0000 2021,Maharashtra CET Result 2021 for various exams declared; Here's direct link https://t.co/KHhf46SRvZ,https://www.republicworld.com/india-news/education/maharashtra-cet-result-2021-for-various-exams-declared-heres-direct-link.html
Fri Oct 01 06:13:10 +0000 2021,"Eminem opens restaurant 'Mom's Spaghetti', serves guests at takeout window https://t.co/DOy5rPWcMS",https://www.republicworld.com/entertainment-news/music/eminem-opens-restaurant-moms-spaghetti-serves-guests-at-takeout-window.html
Fri Oct 01 05:59:08 +0000 2021,Punjab govt sends panel of 10 names for DGP to UPSC as Congress tries to pacify Sidhu https://t.co/H469Ko259j,https://www.republicworld.com/india-news/politics/punjab-govt-sends-panel-of-10-names-for-dgp-to-upsc-as-congress-tries-to-pacify-sidhu.html
Fri Oct 01 05:59:02 +0000 2021,IND W vs AUS W: Smriti Mandhana makes batting record in Pink Ball Test; watch https://t.co/2c01hxtSyb,https://www.republicworld.com/sports-news/cricket-news/ind-w-vs-aus-w-smriti-mandhana-makes-batting-record-in-pink-ball-test-watch.html
Fri Oct 01 05:54:09 +0000 2021,Punjab CM Charanjit Channi to visit Delhi amid stalemate with Navjot Singh Sidhu https://t.co/eKgNq3LJNQ,https://www.republicworld.com/india-news/politics/punjab-cm-charanjit-channi-to-visit-delhi-amid-stalemate-with-navjot-singh-sidhu.html
Fri Oct 01 05:53:11 +0000 2021,"COVID-19: India records 26,727 fresh cases and 277 fatalities in last 24 hrs https://t.co/SF2KfuBhkS",https://www.republicworld.com/india-news/general-news/covid-19-india-records-26727-fresh-cases-and-277-fatalities-in-last-24-hrs.html
Fri Oct 01 05:49:36 +0000 2021,Sivaji Ganesan's 93rd birthday: Google Doodle pays heartfelt homage to legendary actor https://t.co/J7fdCfbJP3,https://www.republicworld.com/entertainment-news/regional-indian-cinema/sivaji-ganesans-93rd-birthday-google-doodle-pays-heartfelt-homage-to-legendary-actor.html
Fri Oct 01 05:43:42 +0000 2021,Shiv Sena claims 'old guard hampering Rahul Gandhi'; demands full-time Congress president https://t.co/Ir3PHwbH7v,https://www.republicworld.com/india-news/politics/shiv-sena-claims-old-guard-hampering-rahul-gandhi-demands-full-time-congress-president.html
Fri Oct 01 05:42:23 +0000 2021,"Google Maps to add new features: Wildfire Layer, Tree Canopy information; check details https://t.co/MaOVEr3JMw",https://www.republicworld.com/technology-news/apps/google-maps-to-add-new-features-wildfire-layer-tree-canopy-information-check-details.html
Fri Oct 01 05:26:53 +0000 2021,"Portugal ‘runs out of people’ to vaccinate, declares victory over COVID-19 https://t.co/ccKsnBePtZ",https://www.republicworld.com/world-news/rest-of-the-world-news/portugal-runs-out-of-people-to-vaccinate-declares-victory-over-covid-19.html
Fri Oct 01 05:20:29 +0000 2021,G-23 leaders seek 'open elections' to CWC; tell Sonia Gandhi to not nominate members https://t.co/FFnHaMkHRv,https://www.republicworld.com/india-news/politics/g-23-leaders-seek-open-elections-to-cwc-tell-sonia-gandhi-to-not-nominate-members.html
Fri Oct 01 05:18:26 +0000 2021,DU Cutoff List Live Updates: Colleges of Delhi University releasing 1st cutoff lists today https://t.co/c3buNzrb8z,https://www.republicworld.com/india-news/education/du-cutoff-list-2021-live-updates-delhi-university-first-cutoff-list-for-du-admissions-2021-at-du-dot-ac-dot-in.html
Fri Oct 01 05:15:08 +0000 2021,J&amp;K: Govt to take action against officials alleged of tampering migrant property records https://t.co/NxpwrJ8ww4,https://www.republicworld.com/india-news/general-news/j-and-k-govt-to-take-action-against-officials-alleged-of-tampering-migrant-property-records.html
Fri Oct 01 05:11:03 +0000 2021,"Super Bowl 2022 set for gala event as Dr Dre, Eminem, Snoop Dogg unite for performance https://t.co/hPRQEyOLZg",https://www.republicworld.com/entertainment-news/music/super-bowl-2022-set-for-gala-event-as-dr-dre-eminem-snoop-dogg-unite-for-performance.html
Fri Oct 01 05:03:28 +0000 2021,Ashes 2021: Tim Paine insists series going ahead 'whether Joe Root is here or not’ https://t.co/QtDxdL9Qsz,https://www.republicworld.com/sports-news/cricket-news/ashes-2021-tim-paine-insists-series-going-ahead-whether-joe-root-is-here-or-not.html
Fri Oct 01 04:58:42 +0000 2021,"Finland relaxes masking mandates except in public transit, completes 83% target jabs https://t.co/6rPNObShGA",https://www.republicworld.com/world-news/europe/finland-relaxes-masking-mandates-except-in-public-transit-completes-83-percent-target-jabs.html
Fri Oct 01 04:55:39 +0000 2021,"'President Ram Nath Kovind has empowered poor', says PM Modi on his 76th birthday https://t.co/3Igh3CgUrj",https://www.republicworld.com/india-news/politics/president-ram-nath-kovind-has-empowered-poor-says-pm-modi-on-his-76th-birthday.html
Fri Oct 01 04:54:14 +0000 2021,Democrats struggle to save US President Joe Biden's $3.5T government overhaul https://t.co/taso0POdQH,https://www.republicworld.com/world-news/us-news/democrats-struggle-to-save-us-president-joe-bidens-3-dot-5t-government-overhaul.html
Fri Oct 01 04:51:59 +0000 2021,"Colombian VP arrives in Delhi, signs alliances with pharmaceutical labs for COVID vaccines https://t.co/nGpwdrBjxZ",https://www.republicworld.com/world-news/rest-of-the-world-news/colombian-vp-arrives-in-delhi-signs-alliances-with-pharmaceutical-labs-for-covid-vaccines.html
Fri Oct 01 04:47:34 +0000 2021,Trains packed with commuters as Japan fully ends emergency https://t.co/M4v5bcGXOr,https://www.republicworld.com/world-news/rest-of-the-world-news/trains-packed-with-commuters-as-japan-fully-ends-emergency.html
Fri Oct 01 04:38:10 +0000 2021,#IPL2021 #SRHvsCSK | #MSDhoni thanks fans for supporting team through 'thick and thin' https://t.co/TBR1NPcitE,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-srh-vs-csk-ms-dhoni-thanks-fans-for-supporting-team-through-thick-and-thin.html
Fri Oct 01 04:36:54 +0000 2021,Ashes 2021: Tim Paine slams Kevin Pietersen over his recent comments on series uncertainty https://t.co/2bNOwAWcSb,https://www.republicworld.com/sports-news/cricket-news/ashes-2021-tim-paine-slams-kevin-pietersen-over-his-recent-comments-on-series-uncertainty.html
Fri Oct 01 04:33:46 +0000 2021,"President Ram Nath Kovind turns 76; vice-prez, PM greet him https://t.co/ywuOMAfTat",https://www.republicworld.com/india-news/general-news/president-ram-nath-kovind-turns-76-vice-prez-pm-greet-him.html
Fri Oct 01 04:32:21 +0000 2021,"Indian Labour Ministry, Microsoft India launch skill training programme, DigiSaksham https://t.co/wLOdZrh6BH",https://www.republicworld.com/india-news/general-news/indian-labour-ministry-microsoft-india-launch-skill-training-programme-digisaksham.html
Fri Oct 01 04:25:40 +0000 2021,US didn't take India into confidence on many aspects of Doha deal: EAM Jaishankar reveals https://t.co/BL4zEi7dpU,https://www.republicworld.com/india-news/general-news/us-didnt-take-india-into-confidence-on-many-aspects-of-doha-deal-eam-jaishankar-reveals.html
Fri Oct 01 04:21:26 +0000 2021,IIT researchers develop catalytic structures for solar-driven production of ammonia https://t.co/uT8MtyJRwS,https://www.republicworld.com/india-news/education/iit-researchers-develop-catalytic-structures-for-solar-driven-production-of-ammonia.html
Fri Oct 01 04:11:44 +0000 2021,Rafael Nadal reaches new statistical career milestone despite ongoing injury https://t.co/J1eeQLh67z,https://www.republicworld.com/sports-news/tennis-news/rafael-nadal-reaches-new-statistical-career-milestone-despite-ongoing-injury.html
Fri Oct 01 03:54:04 +0000 2021,"CDS General Rawat meets US counterpart, bats for increased cooperation between militaries https://t.co/fuWVRqcyhz",https://www.republicworld.com/world-news/us-news/cds-general-rawat-meets-us-counterpart-bats-for-increased-cooperation-between-militaries.html
Fri Oct 01 03:52:40 +0000 2021,"UN agency reports 55 mn people displaced internally, calls world leaders to step up action https://t.co/0wNDHedXHd",https://www.republicworld.com/world-news/rest-of-the-world-news/un-agency-reports-55-mn-people-displaced-internally-calls-world-leaders-to-step-up-action.html
Fri Oct 01 03:51:01 +0000 2021,Lok Sabha MP Preneet Kaur to stay in Congress even as Amarinder charts independent path https://t.co/mAMF6bGPCL,https://www.republicworld.com/india-news/politics/lok-sabha-mp-preneet-kaur-to-stay-in-congress-even-as-amarinder-charts-independent-path.html
Fri Oct 01 03:45:05 +0000 2021,'Am his biggest critic': Digvijaya Singh praises Amit Shah for stay arrangements during his 2017 Narmada Parikrama https://t.co/C5dyS2gskX,https://www.republicworld.com/india-news/politics/digvijaya-singh-praises-amit-shah-for-stay-arrangements-during-his-2017-narmada-parikrama.html
Fri Oct 01 03:43:39 +0000 2021,"Afghan artists conceal artwork, books fearing Taliban crackdown; demand freedom to express https://t.co/E97k037cIS",https://www.republicworld.com/world-news/rest-of-the-world-news/afghan-artists-conceal-artwork-books-fearing-taliban-crackdown-demand-freedom-to-express.html
Fri Oct 01 03:35:03 +0000 2021,"WBBL: Jemimah Rodrigues, Harmanpreet Kaur sign with Melbourne Renegades https://t.co/DHD09gub6I",https://www.republicworld.com/sports-news/cricket-news/wbbl-jemimah-rodrigues-harmanpreet-kaur-sign-with-melbourne-renegades.html
Fri Oct 01 03:28:16 +0000 2021,"António Guterres, US condemn Ethiopia's decision to expel top UN officials  https://t.co/jAkJeGARBi",https://www.republicworld.com/world-news/rest-of-the-world-news/antonio-guterres-us-condemn-ethiopias-decision-to-expel-top-un-officials.html
Fri Oct 01 03:22:28 +0000 2021,Congress squarely blames Centre for Param Bir Singh's purported escape from India https://t.co/VKNKkAYmdr,https://www.republicworld.com/india-news/politics/congress-squarely-blames-centre-for-param-bir-singhs-purported-escape-from-india.html
Fri Oct 01 03:20:46 +0000 2021,West Bengal: 9 kids with acute respiratory infection die in Siliguri's NBMCH https://t.co/s149oyaP5k,https://www.republicworld.com/india-news/general-news/west-bengal-9-kids-with-acute-respiratory-infection-die-in-siliguris-nbmch.html
Fri Oct 01 03:10:54 +0000 2021,North Korea fires another ‘newly developed’ anti-aircraft missile accelerating bid for war https://t.co/ZDiikvblj9,https://www.republicworld.com/world-news/rest-of-the-world-news/north-korea-fires-another-newly-developed-anti-aircraft-missile-accelerating-bid-for-war.html
Fri Oct 01 03:04:37 +0000 2021,Sidhu in a fix as ministers from his camp didn't 'resign'; CM affirms authority: Sources https://t.co/Hs1aAH9G0Z,https://www.republicworld.com/india-news/politics/sidhu-in-a-fix-as-ministers-from-his-camp-didnt-resign-cm-affirms-authority-sources.html
Fri Oct 01 03:04:03 +0000 2021,Unvaccinated NBA players to lose millions of dollars in salary for missing games https://t.co/2MvDqAgYTz,https://www.republicworld.com/sports-news/basketball-news/unvaccinated-nba-players-to-lose-millions-of-dollars-in-salary-for-missing-games.html
Fri Oct 01 02:53:45 +0000 2021,Facebook defends policies over claims of bad effects of Instagram on teens’ mental health https://t.co/Sv59ZVUnke,https://www.republicworld.com/technology-news/apps/facebook-defends-policies-over-claims-of-bad-effects-of-instagram-on-teens-mental-health.html
Fri Oct 01 02:46:40 +0000 2021,"Delhi Police arrest 53 Nigerians for creating ruckus, vandalisation near police station https://t.co/l0d9pNCln3",https://www.republicworld.com/india-news/law-and-order/delhi-police-arrest-53-nigerians-for-creating-ruckus-vandalisation-near-police-station.html
Fri Oct 01 02:45:08 +0000 2021,"CSK vs SRH: MS Dhoni creates new record, beats Raina to take 100 catches for an IPL team https://t.co/ksR291GRzm",https://www.republicworld.com/sports-news/cricket-news/csk-vs-srh-ms-dhoni-creates-new-record-beats-raina-to-take-100-catches-for-an-ipl-team.html
Fri Oct 01 02:39:27 +0000 2021,"Joe Biden signs stopgap funding bill to prevent shutdown in US, cites critical needs https://t.co/G8msartzJQ",https://www.republicworld.com/world-news/us-news/joe-biden-signs-stopgap-funding-bill-to-prevent-shutdown-in-us-cites-critical-needs.html
Fri Oct 01 02:35:13 +0000 2021,"J&amp;K: Forces neutralise one terrorist in Shopian encounter, fresh probe underway https://t.co/92I1wev78C",https://www.republicworld.com/india-news/law-and-order/j-and-k-forces-neutralise-one-terrorist-in-shopian-encounter-fresh-probe-underway.html
Fri Oct 01 02:30:15 +0000 2021,"Congress leaders meet to discuss UP poll strategy, to publish first candidate list soon https://t.co/Gg7DWZBjiS",https://www.republicworld.com/india-news/general-news/congress-leaders-meet-to-discuss-up-poll-strategy-to-publish-first-candidate-list-soon.html
Fri Oct 01 02:21:35 +0000 2021,AAP ups ante in UP Assembly election campaign; vows to spend 25% of budget on education https://t.co/lh6RU0pP7L,https://www.republicworld.com/india-news/politics/aap-ups-ante-in-up-assembly-election-campaign-vows-to-spend-25-percent-of-budget-on-education.html
Fri Oct 01 02:09:36 +0000 2021,SII launches Covovax phase 2/3 vaccine trial for children aged between 7 and 11 in Pune https://t.co/ZKmidsXnLD,https://www.republicworld.com/india-news/general-news/sii-launches-covovax-phase-2-3-vaccine-trial-for-children-aged-between-7-and-11-in-pune.html
Fri Oct 01 01:50:21 +0000 2021,US State Department approves $125mn EA-18G Growler aircraft deal with Australia https://t.co/zc1ViEyoXz,https://www.republicworld.com/world-news/us-news/us-state-department-approves-125mn-ea-18g-growler-aircraft-deal-with-australia.html
Fri Oct 01 01:49:51 +0000 2021,Congress to retain Sidhu as PCC chief; will set up co-ordination panel to take decisions https://t.co/sa2e8XuPzu,https://www.republicworld.com/india-news/politics/congress-to-retain-sidhu-as-pcc-chief-will-set-up-co-ordination-panel-to-take-decisions.html
Fri Oct 01 01:33:48 +0000 2021,Kerala won't implement Citizenship Amendment Act: CM Pinarayi Vijayan https://t.co/zZ82ObXjIr,https://www.republicworld.com/india-news/politics/kerala-wont-implement-citizenship-amendment-act-cm-pinarayi-vijayan.html
Fri Oct 01 01:32:19 +0000 2021,US and Russia hold 'intensive &amp; substantive' arms control talks in Geneva https://t.co/xAcTE1Sr6k,https://www.republicworld.com/world-news/europe/us-and-russia-say-they-held-substantive-arms-control-talks-in-geneva.html
Fri Oct 01 01:17:00 +0000 2021,"Taliban reacts to US Bill seeking probe on Afghan govt collapse, seeks 'good relations' https://t.co/5ClMzI3wOY",https://www.republicworld.com/world-news/rest-of-the-world-news/taliban-reacts-to-us-bill-seeking-probe-on-afghan-govt-collapse-seeks-good-relations.html
Fri Oct 01 01:15:42 +0000 2021,'India-China international issues will be solved bilaterally': EAM S Jaishankar at USISPF https://t.co/GXspiH8KGu,https://www.republicworld.com/world-news/global-event-news/india-china-international-issues-will-be-solved-bilaterally-eam-s-jaishankar-at-usispf.html
Fri Oct 01 01:12:19 +0000 2021,French Ambassador returns to United States after Biden's 'friendly' call with Macron  https://t.co/MZ9D1Rdu7t,https://www.republicworld.com/world-news/us-news/french-ambassador-returns-to-united-states-after-bidens-friendly-call-with-macron.html
Fri Oct 01 01:10:49 +0000 2021,Beijing Olympics 2022: China hopes to get Japan's 'support' in organising Games https://t.co/mwguvNGRTL,https://www.republicworld.com/world-news/china/beijing-olympics-2022-china-hopes-to-get-japans-support-in-organising-games.html
Fri Oct 01 00:36:04 +0000 2021,NITI Aayog report claims Bihar holds lowest average of hospital beds per 1 lakh population https://t.co/Jpn0nijIC9,https://www.republicworld.com/india-news/general-news/niti-aayog-report-claims-bihar-holds-lowest-average-of-hospital-beds-per-1-lakh-population.html
Thu Sep 30 20:06:51 +0000 2021,ICMR DG emphasises high influx of dengue cases; proposes to conduct 'rigorous' trials https://t.co/OXsbjG9Zzu,https://www.republicworld.com/india-news/general-news/icmr-dg-emphasises-high-influx-of-dengue-cases-proposes-to-conduct-rigorous-trials.html
Thu Sep 30 19:09:58 +0000 2021,"'Skin-to-skin' case: SC says sexual abusers 'not trying to touch clothing', reserves order https://t.co/ETv5tHGI1I",https://www.republicworld.com/india-news/general-news/skin-to-skin-case-sc-says-sexual-abusers-not-trying-to-touch-clothing-reserves-order.html
Thu Sep 30 18:58:00 +0000 2021,Delhi Riots 2020: Court frames charges against seven under three cases https://t.co/FQOkRAcIxO,https://www.republicworld.com/india-news/general-news/delhi-riots-2020-court-frames-charges-against-seven-under-three-cases.html
Thu Sep 30 18:45:19 +0000 2021,Delhi HC issues notice on plea challenging incumbent MP-IDSA DG's induction https://t.co/Kk4u14X0fO,https://www.republicworld.com/india-news/law-and-order/delhi-hc-issues-notice-on-plea-challenging-incumbent-mp-idsa-dgs-induction.html
Thu Sep 30 18:31:28 +0000 2021,SAD slams delay in procurement of paddy; says 'Centre taking revenge against farmers' https://t.co/dswNKLppEz,https://www.republicworld.com/india-news/general-news/sad-slams-delay-in-procurement-of-paddy-says-centre-taking-revenge-against-farmers.html
Thu Sep 30 18:20:36 +0000 2021,#IPL2021: MS Dhoni finishes in style as CSK beat SRH and sail into play-offs https://t.co/AVdqxPPAhe,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-ms-dhoni-finishes-in-style-as-csk-beat-srh-and-sail-into-play-offs.html
Thu Sep 30 18:16:29 +0000 2021,"RJD slams Nitish Kumar for not demanding special status, the 'Right of people of Bihar' https://t.co/1FN0i7P8cD",https://www.republicworld.com/india-news/politics/rjd-slams-nitish-kumar-for-not-demanding-special-status-the-right-of-people-of-bihar.html
Thu Sep 30 18:15:09 +0000 2021,HD Kumaraswamy says BJP misleading youth in name of 'Hindutva'; employment should be focus https://t.co/nihxAGQOMm,https://www.republicworld.com/india-news/politics/hd-kumaraswamy-says-bjp-misleading-youth-in-name-of-hindutva-employment-should-be-focus.html
Thu Sep 30 18:10:24 +0000 2021,Ex-Goa CM Luizinho Faleiro says he consulted Prashant Kishor &amp; I-PAC before joining TMC https://t.co/ofWBMmtGHT,https://www.republicworld.com/india-news/politics/ex-goa-cm-luizinho-faleiro-says-he-consulted-prashant-kishor-and-i-pac-before-joining-tmc.html
Thu Sep 30 17:59:25 +0000 2021,UIDAI Aadhaar Card update: New authentication charge is just 15% of previous cost https://t.co/Zj4UP9WubN,https://www.republicworld.com/india-news/general-news/uidai-aadhaar-card-update-new-authentication-charge-is-just-15-percent-of-previous-cost.html
Thu Sep 30 17:56:54 +0000 2021,CM Himanta Biswa Sarma claims conspiracy to 'alter Assam's demography by 2050' https://t.co/6byUHgJxNY,https://www.republicworld.com/india-news/general-news/cm-himanta-biswa-sarma-claims-conspiracy-to-alter-assams-demography-by-2050.html
Thu Sep 30 17:54:29 +0000 2021,Pakistan's Balochistan mandates 'Pakistan Zindabad' ringtones on govt employees' phones https://t.co/uyyjFehJYT,https://www.republicworld.com/world-news/pakistan-news/pakistans-balochistan-mandates-pakistan-zindabad-ringtones-on-govt-employees-phones.html
Thu Sep 30 17:53:53 +0000 2021,Mass hunger and collapse of health care facilities a large threat to Afghanistan: IFRC https://t.co/M9t7KRqyAy,https://www.republicworld.com/world-news/rest-of-the-world-news/mass-hunger-and-collapse-of-health-care-facilities-a-large-threat-to-afghanistan-ifrc.html
Thu Sep 30 17:43:23 +0000 2021,Republic top 10: Cong to call CWC meet amid Punjab crisis; Param Bir flees India &amp; more https://t.co/A6PJ4Hfo3F,https://www.republicworld.com/india-news/general-news/republic-top-10-cong-to-call-cwc-meet-amid-punjab-crisis-param-bir-flees-india-and-more.html
Thu Sep 30 17:34:43 +0000 2021,#HasParamBirFled ? | An arrest should have been imperative in this case and then the chargesheet should have been f… https://t.co/Tls3EYg5mE,https://twitter.com/i/web/status/1443630402300616732
Thu Sep 30 17:33:46 +0000 2021,#HasParamBirFled ? | The Home Minister of the State is clueless. How can an IPS officer flee the country? What a jo… https://t.co/0AtLtVMxW0,https://twitter.com/i/web/status/1443630160968753161
Thu Sep 30 17:32:05 +0000 2021,"India-Australia to finalise trade pact by 2022, first harvest deal by October https://t.co/fd1PUhl3LW",https://www.republicworld.com/india-news/general-news/india-australia-to-finalise-trade-pact-by-2022-first-harvest-deal-by-october.html
Thu Sep 30 17:26:28 +0000 2021,"#HasParamBirFled ? | Not one party comes out clean in this episode, be it the State or the Centre: Madhu Kishwar, F… https://t.co/B7ETbtmWrA",https://twitter.com/i/web/status/1443628323318341637
Thu Sep 30 17:23:50 +0000 2021,"#HasParamBirFled ? | What we are witnessing is chaos. There was enough evidence against Param Bir Singh, why didn't… https://t.co/zlJeEKaSzS",https://twitter.com/i/web/status/1443627662438637572
Thu Sep 30 17:19:06 +0000 2021,"#HasParamBirFled ? | If the police are the criminals, where does the common man go? A common man cannot even depend… https://t.co/9LzbNFd8SB",https://twitter.com/i/web/status/1443626469213675538
Thu Sep 30 17:18:38 +0000 2021,#HasParamBirFled ? | An arrest should have been imperative in this case and then the chargesheet should have been f… https://t.co/DuPuZlEDp5,https://twitter.com/i/web/status/1443626353018871818
Thu Sep 30 17:15:49 +0000 2021,#HasParamBirFled ? | The Home Minister of the State is clueless. How can an IPS officer flee the country? What a jo… https://t.co/UVAAmHHQtH,https://twitter.com/i/web/status/1443625645045551107
Thu Sep 30 17:11:10 +0000 2021,"#HasParamBirFled ? | What we are witnessing is chaos. There was enough evidence against Param Bir Singh, why didn't… https://t.co/DMZmgDHY8I",https://twitter.com/i/web/status/1443624475291885582
Thu Sep 30 17:07:34 +0000 2021,#HasParamBirFled ? | Param Bir should have been arrested in the first go. He couldn't have disappeared into thin ai… https://t.co/rCmFmGHYja,https://twitter.com/i/web/status/1443623566625284113
Thu Sep 30 17:07:00 +0000 2021,"#HasParamBirFled ? | If the police are the criminals, where does the common man go? A common man cannot even depend… https://t.co/mmE1mHRkeB",https://twitter.com/i/web/status/1443623425923162131
Thu Sep 30 17:04:30 +0000 2021,#HasParamBirFled ? | What is the purpose of a lookout notice if the person goes beyond judicial reach? Param Bir ha… https://t.co/PAw2SFJ2Qy,https://twitter.com/i/web/status/1443622797142491137
Thu Sep 30 17:01:34 +0000 2021,#HasParamBirFled ? | Param Bir should have been arrested in the first go. He couldn't have disappeared into thin ai… https://t.co/Kptn0a5ADv,https://twitter.com/i/web/status/1443622059272118301
